Reaction_ID,lb,ub
HMR_2463,-5.682280332,5.682280332
HMR_2465,-8.360886141,8.360886141
HMR_2466,-8.360886141,8.360886141
HMR_2467,-5.682280332,5.682280332
HMR_2469,-5.682280332,5.682280332
HMR_2546,-13.58531927,13.58531927
HMR_2548,-13.58531927,13.58531927
HMR_2556,-10.60185962,10.60185962
HMR_2583,-16.73324173,16.73324173
HMR_2584,-16.73324173,16.73324173
HMR_3457,-8.669660003,8.669660003
HMR_3471,-8.669660003,8.669660003
HMR_0973,-13.58531927,13.58531927
HMR_0980,-13.58531927,13.58531927
HMR_0988,-38.10659817,38.10659817
HMR_0991,-17.74890971,17.74890971
HMR_0992,-17.74890971,17.74890971
HMR_0993,-17.74890971,17.74890971
HMR_0994,-17.74890971,17.74890971
HMR_1002,-8.360886141,8.360886141
HMR_1003,-8.360886141,8.360886141
HMR_1004,-8.360886141,8.360886141
HMR_1006,-8.360886141,8.360886141
HMR_1007,-8.360886141,8.360886141
HMR_1008,-8.360886141,8.360886141
HMR_1020,-8.360886141,8.360886141
HMR_1021,-8.360886141,8.360886141
HMR_1022,-8.360886141,8.360886141
HMR_1023,-8.360886141,8.360886141
HMR_1025,-8.360886141,8.360886141
HMR_1026,-8.360886141,8.360886141
HMR_1027,-8.360886141,8.360886141
HMR_1028,-8.360886141,8.360886141
HMR_1043,-38.10659817,38.10659817
HMR_1045,-38.10659817,38.10659817
HMR_1048,-38.10659817,38.10659817
HMR_1049,-38.10659817,38.10659817
HMR_1050,-73.03872725,73.03872725
HMR_1053,-73.03872725,73.03872725
HMR_1054,-73.03872725,73.03872725
HMR_1055,-8.360886141,8.360886141
HMR_1057,-8.360886141,8.360886141
HMR_1058,-8.360886141,8.360886141
HMR_1074,-11.44765523,11.44765523
HMR_1088,-187.3967587,187.3967587
HMR_1091,-187.3967587,187.3967587
HMR_1093,-0.910425673,0.910425673
HMR_1098,-70.9108826,70.9108826
HMR_1116,-13.58531927,13.58531927
HMR_1117,-13.58531927,13.58531927
HMR_1119,-73.03872725,73.03872725
HMR_1120,-73.03872725,73.03872725
HMR_1121,-73.03872725,73.03872725
HMR_1122,-73.03872725,73.03872725
HMR_1123,-13.58531927,13.58531927
HMR_1124,-13.58531927,13.58531927
HMR_1125,-13.58531927,13.58531927
HMR_1129,-8.983709544,8.983709544
HMR_1130,-8.983709544,8.983709544
HMR_1131,-8.983709544,8.983709544
HMR_1132,-24.87634188,24.87634188
HMR_1133,-24.87634188,24.87634188
HMR_1134,-24.87634188,24.87634188
HMR_1146,-13.58531927,13.58531927
HMR_1147,-13.58531927,13.58531927
HMR_1148,-13.58531927,13.58531927
HMR_1149,-17.76312357,17.76312357
HMR_1150,-17.76312357,17.76312357
HMR_1151,-17.76312357,17.76312357
HMR_1152,-17.76312357,17.76312357
HMR_1153,-17.77747886,17.77747886
HMR_1154,-17.77747886,17.77747886
HMR_1155,-17.77747886,17.77747886
HMR_1156,-17.77747886,17.77747886
HMR_1157,-20.32469215,20.32469215
HMR_1158,-20.32469215,20.32469215
HMR_1159,-20.32469215,20.32469215
HMR_1160,-20.32469215,20.32469215
HMR_1190,-13.58531927,13.58531927
HMR_1191,-13.58531927,13.58531927
HMR_1192,-13.58531927,13.58531927
HMR_1193,-17.77747886,17.77747886
HMR_1194,-17.77747886,17.77747886
HMR_1195,-17.77747886,17.77747886
HMR_1196,-17.77747886,17.77747886
HMR_1200,-20.32469215,20.32469215
HMR_1201,-20.32469215,20.32469215
HMR_1202,-20.32469215,20.32469215
HMR_1203,-20.32469215,20.32469215
HMR_1248,-20.32469215,20.32469215
HMR_1249,-20.32469215,20.32469215
HMR_1250,-20.32469215,20.32469215
HMR_1251,-20.32469215,20.32469215
HMR_1263,-20.32469215,20.32469215
HMR_1264,-20.32469215,20.32469215
HMR_1265,-20.32469215,20.32469215
HMR_1266,-20.32469215,20.32469215
HMR_1280,-13.58531927,13.58531927
HMR_1281,-13.58531927,13.58531927
HMR_1282,-13.58531927,13.58531927
HMR_1290,-20.32469215,20.32469215
HMR_1295,-9.968056979,9.968056979
HMR_1297,-8.669660003,8.669660003
HMR_8546,-13.58531927,13.58531927
HMR_8548,-10.60185962,10.60185962
HMR_8559,-0.885027637,0.885027637
HMR_8560,-16.73324173,16.73324173
HMR_0159,-9.506564127,9.506564127
HMR_2591,-9.506564127,9.506564127
HMR_2594,-9.506564127,9.506564127
HMR_2599,-9.506564127,9.506564127
HMR_2602,-9.506564127,9.506564127
HMR_2605,-9.506564127,9.506564127
HMR_2608,-9.506564127,9.506564127
HMR_2611,-9.506564127,9.506564127
HMR_2614,-9.506564127,9.506564127
HMR_2620,-9.506564127,9.506564127
HMR_2623,-9.506564127,9.506564127
HMR_2626,-9.506564127,9.506564127
HMR_2633,-9.506564127,9.506564127
HMR_2636,-9.506564127,9.506564127
HMR_2642,-9.506564127,9.506564127
HMR_2648,-9.506564127,9.506564127
HMR_2651,-9.506564127,9.506564127
HMR_2654,-9.506564127,9.506564127
HMR_2657,-9.506564127,9.506564127
HMR_2660,-9.506564127,9.506564127
HMR_2663,-9.506564127,9.506564127
HMR_2666,-9.506564127,9.506564127
HMR_2669,-9.506564127,9.506564127
HMR_2672,-9.506564127,9.506564127
HMR_2675,-9.506564127,9.506564127
HMR_2678,-9.506564127,9.506564127
HMR_2681,-9.506564127,9.506564127
HMR_2684,-9.506564127,9.506564127
HMR_2687,-9.506564127,9.506564127
HMR_2690,-9.506564127,9.506564127
HMR_2693,-9.506564127,9.506564127
HMR_2699,-9.506564127,9.506564127
HMR_2702,-9.506564127,9.506564127
HMR_2705,-9.506564127,9.506564127
HMR_2708,-9.506564127,9.506564127
HMR_2711,-9.506564127,9.506564127
HMR_2714,-9.506564127,9.506564127
HMR_2717,-9.506564127,9.506564127
HMR_2720,-9.506564127,9.506564127
HMR_2726,-9.506564127,9.506564127
HMR_2730,-9.506564127,9.506564127
HMR_2733,-9.506564127,9.506564127
HMR_2736,-9.506564127,9.506564127
HMR_2739,-9.506564127,9.506564127
HMR_2742,-9.506564127,9.506564127
HMR_2746,-9.506564127,9.506564127
HMR_2752,-9.506564127,9.506564127
HMR_2755,-9.506564127,9.506564127
HMR_2759,-9.506564127,9.506564127
HMR_2762,-9.506564127,9.506564127
HMR_2768,-9.506564127,9.506564127
HMR_2771,-9.506564127,9.506564127
HMR_2774,-9.506564127,9.506564127
HMR_2877,-9.506564127,9.506564127
HMR_3032,-9.506564127,9.506564127
HMR_0161,-7.435751925,7.435751925
HMR_2593,-7.435751925,7.435751925
HMR_2596,-9.009255344,9.009255344
HMR_2598,-7.435751925,7.435751925
HMR_2601,-7.435751925,7.435751925
HMR_2603,-9.961256343,9.961256343
HMR_2604,-7.435751925,7.435751925
HMR_2606,-9.961256343,9.961256343
HMR_2607,-7.435751925,7.435751925
HMR_2609,-9.961256343,9.961256343
HMR_2610,-7.435751925,7.435751925
HMR_2612,-9.961256343,9.961256343
HMR_2613,-7.435751925,7.435751925
HMR_2616,-9.961256343,9.961256343
HMR_2618,-7.435751925,7.435751925
HMR_2621,-9.961256343,9.961256343
HMR_2622,-7.435751925,7.435751925
HMR_2624,-9.961256343,9.961256343
HMR_2625,-7.435751925,7.435751925
HMR_2629,-9.961256343,9.961256343
HMR_2630,-7.435751925,7.435751925
HMR_2634,-9.961256343,9.961256343
HMR_2635,-7.435751925,7.435751925
HMR_2638,-9.961256343,9.961256343
HMR_2640,-7.435751925,7.435751925
HMR_2644,-9.961256343,9.961256343
HMR_2646,-7.435751925,7.435751925
HMR_2649,-9.961256343,9.961256343
HMR_2650,-7.435751925,7.435751925
HMR_2652,-9.961256343,9.961256343
HMR_2653,-7.435751925,7.435751925
HMR_2655,-9.961256343,9.961256343
HMR_2656,-7.435751925,7.435751925
HMR_2658,-9.961256343,9.961256343
HMR_2659,-7.435751925,7.435751925
HMR_2661,-9.961256343,9.961256343
HMR_2662,-7.435751925,7.435751925
HMR_2664,-9.961256343,9.961256343
HMR_2665,-7.435751925,7.435751925
HMR_2667,-9.961256343,9.961256343
HMR_2668,-7.435751925,7.435751925
HMR_2670,-9.961256343,9.961256343
HMR_2671,-7.435751925,7.435751925
HMR_2673,-9.961256343,9.961256343
HMR_2674,-7.435751925,7.435751925
HMR_2676,-9.961256343,9.961256343
HMR_2677,-7.435751925,7.435751925
HMR_2679,-9.961256343,9.961256343
HMR_2680,-7.435751925,7.435751925
HMR_2682,-9.961256343,9.961256343
HMR_2683,-7.435751925,7.435751925
HMR_2685,-9.961256343,9.961256343
HMR_2686,-7.435751925,7.435751925
HMR_2688,-9.961256343,9.961256343
HMR_2689,-7.435751925,7.435751925
HMR_2691,-9.961256343,9.961256343
HMR_2692,-7.435751925,7.435751925
HMR_2695,-9.961256343,9.961256343
HMR_2697,-7.435751925,7.435751925
HMR_2700,-9.961256343,9.961256343
HMR_2701,-7.435751925,7.435751925
HMR_2703,-9.961256343,9.961256343
HMR_2704,-7.435751925,7.435751925
HMR_2706,-9.961256343,9.961256343
HMR_2707,-7.435751925,7.435751925
HMR_2709,-9.961256343,9.961256343
HMR_2710,-7.435751925,7.435751925
HMR_2712,-9.961256343,9.961256343
HMR_2713,-7.435751925,7.435751925
HMR_2715,-9.961256343,9.961256343
HMR_2716,-7.435751925,7.435751925
HMR_2718,-9.961256343,9.961256343
HMR_2719,-7.435751925,7.435751925
HMR_2722,-9.961256343,9.961256343
HMR_2724,-7.435751925,7.435751925
HMR_2727,-9.961256343,9.961256343
HMR_2729,-7.435751925,7.435751925
HMR_2731,-9.961256343,9.961256343
HMR_2732,-7.435751925,7.435751925
HMR_2734,-9.961256343,9.961256343
HMR_2735,-7.435751925,7.435751925
HMR_2737,-9.961256343,9.961256343
HMR_2738,-7.435751925,7.435751925
HMR_2740,-9.961256343,9.961256343
HMR_2741,-7.435751925,7.435751925
HMR_2744,-9.961256343,9.961256343
HMR_2748,-9.961256343,9.961256343
HMR_2750,-7.435751925,7.435751925
HMR_2753,-9.961256343,9.961256343
HMR_2754,-7.435751925,7.435751925
HMR_2757,-9.961256343,9.961256343
HMR_2758,-7.435751925,7.435751925
HMR_2760,-9.961256343,9.961256343
HMR_2761,-7.435751925,7.435751925
HMR_2764,-9.961256343,9.961256343
HMR_2766,-7.435751925,7.435751925
HMR_2769,-9.961256343,9.961256343
HMR_2770,-7.435751925,7.435751925
HMR_2772,-9.961256343,9.961256343
HMR_2773,-7.435751925,7.435751925
HMR_2775,-9.961256343,9.961256343
HMR_2776,-7.435751925,7.435751925
HMR_3028,-9.506564127,9.506564127
HMR_3033,-9.009255344,9.009255344
HMR_3035,-9.009255344,9.009255344
HMR_2783,-9.009255344,9.009255344
HMR_2906,-9.506564127,9.506564127
HMR_2909,-9.506564127,9.506564127
HMR_2912,-9.506564127,9.506564127
HMR_2915,-9.506564127,9.506564127
HMR_2918,-9.506564127,9.506564127
HMR_2921,-9.506564127,9.506564127
HMR_2924,-9.506564127,9.506564127
HMR_2927,-9.506564127,9.506564127
HMR_2930,-9.506564127,9.506564127
HMR_3489,-23.95579644,23.95579644
HMR_3272,-19.03982726,19.03982726
HMR_3239,-19.03982726,19.03982726
HMR_3298,-11.24339823,11.24339823
HMR_1181,-8.669660003,8.669660003
HMR_1222,-8.669660003,8.669660003
HMR_2002,-6.644848134,6.644848134
HMR_2003,-24.33924944,24.33924944
HMR_1960,-2.538538164,2.538538164
HMR_2015,-6.644848134,6.644848134
HMR_2022,-0.163498732,0.163498732
HMR_2024,-0.163498732,0.163498732
HMR_2044,-8.560221236,8.560221236
HMR_2045,-8.560221236,8.560221236
HMR_2048,-8.560221236,8.560221236
HMR_2052,-8.560221236,8.560221236
HMR_2058,-8.560221236,8.560221236
HMR_2059,-8.560221236,8.560221236
HMR_2060,-8.560221236,8.560221236
HMR_2061,-8.234765577,8.234765577
HMR_2062,-8.234765577,8.234765577
HMR_2063,-8.234765577,8.234765577
HMR_2068,-68.59445774,68.59445774
HMR_2069,-68.59445774,68.59445774
HMR_2070,-68.59445774,68.59445774
HMR_2071,-68.59445774,68.59445774
HMR_2072,-68.59445774,68.59445774
HMR_2073,-68.59445774,68.59445774
HMR_2074,-68.59445774,68.59445774
HMR_2075,-68.59445774,68.59445774
HMR_2076,-8.234765577,8.234765577
HMR_2077,-8.234765577,8.234765577
HMR_2078,-8.234765577,8.234765577
HMR_2083,-68.59445774,68.59445774
HMR_2084,-68.59445774,68.59445774
HMR_2085,-68.59445774,68.59445774
HMR_2086,-68.59445774,68.59445774
HMR_2088,-8.234765577,8.234765577
HMR_2089,-8.234765577,8.234765577
HMR_2095,-68.59445774,68.59445774
HMR_2096,-68.59445774,68.59445774
HMR_2097,-68.59445774,68.59445774
HMR_2098,-68.59445774,68.59445774
HMR_2099,-8.234765577,8.234765577
HMR_2100,-8.234765577,8.234765577
HMR_2106,-68.59445774,68.59445774
HMR_2107,-68.59445774,68.59445774
HMR_2108,-68.59445774,68.59445774
HMR_2109,-68.59445774,68.59445774
HMR_2110,-68.59445774,68.59445774
HMR_2111,-68.59445774,68.59445774
HMR_2112,-68.59445774,68.59445774
HMR_2113,-68.59445774,68.59445774
HMR_0753,-11.39370465,11.39370465
HMR_0453,-28.13447657,28.13447657
HMR_4390,-0.250649518,0.250649518
HMR_0607,-4.701393801,4.701393801
HMR_0873,-3.390065061,3.390065061
HMR_8378,-7.60032923,7.60032923
HMR_1987,-2.538538164,2.538538164
HMR_1321,-4.437760394,4.437760394
HMR_1352,-36.78176575,36.78176575
HMR_1367,-81.17022413,81.17022413
HMR_1370,-73.03872725,73.03872725
HMR_1379,-73.03872725,73.03872725
HMR_1384,-73.03872725,73.03872725
HMR_1393,-1.889473543,1.889473543
HMR_1394,-16.73324173,16.73324173
HMR_1395,-4.437760394,4.437760394
HMR_1398,-73.03872725,73.03872725
HMR_7604,-8.220867769,8.220867769
HMR_7610,-8.96132235,8.96132235
HMR_1619,-3.949927069,3.949927069
HMR_1620,-3.949927069,3.949927069
HMR_1684,-8.983709544,8.983709544
HMR_1692,-24.87634188,24.87634188
HMR_1694,-15.3231877,15.3231877
HMR_1726,-3.949927069,3.949927069
HMR_1727,-3.949927069,3.949927069
HMR_1802,-7.571501619,7.571501619
HMR_1813,-70.9108826,70.9108826
HMR_1832,-3.949927069,3.949927069
HMR_1833,-3.949927069,3.949927069
HMR_1848,-3.949927069,3.949927069
HMR_1875,-0.413143441,0.413143441
HMR_1876,-0.413143441,0.413143441
HMR_1877,-0.413143441,0.413143441
HMR_1879,-0.413143441,0.413143441
HMR_1880,-0.413143441,0.413143441
HMR_1881,-0.413143441,0.413143441
HMR_1882,-0.413143441,0.413143441
HMR_1883,-0.413143441,0.413143441
HMR_1884,-0.413143441,0.413143441
HMR_1885,-0.413143441,0.413143441
HMR_1886,-0.413143441,0.413143441
HMR_1887,-0.413143441,0.413143441
HMR_1888,-0.413143441,0.413143441
HMR_1889,-0.413143441,0.413143441
HMR_1890,-0.413143441,0.413143441
HMR_1891,-0.413143441,0.413143441
HMR_1892,-0.413143441,0.413143441
HMR_1893,-0.413143441,0.413143441
HMR_1894,-0.413143441,0.413143441
HMR_3992,-20.19906428,20.19906428
HMR_4257,-4.475179978,4.475179978
HMR_4717,-1.31504447,1.31504447
HMR_4730,-15.55776826,15.55776826
HMR_4731,-15.55776826,15.55776826
HMR_4332,-3.633965873,3.633965873
HMR_4333,-3.633965873,3.633965873
HMR_4335,-3.633965873,3.633965873
HMR_4440,-11.30569698,11.30569698
HMR_4444,-17.93896567,17.93896567
HMR_4505,-15.9280417,15.9280417
HMR_4654,-3.633965873,3.633965873
HMR_4655,-3.633965873,3.633965873
HMR_4539,-7.789632756,7.789632756
HMR_4540,-7.789632756,7.789632756
HMR_4541,-7.789632756,7.789632756
HMR_4542,-7.789632756,7.789632756
HMR_4543,-7.789632756,7.789632756
HMR_4544,-7.789632756,7.789632756
HMR_6405,-5.385203225,5.385203225
HMR_6638,-10.55303982,10.55303982
HMR_6644,-10.55303982,10.55303982
HMR_6652,-2.089769309,2.089769309
HMR_6670,-70.9108826,70.9108826
HMR_6671,-7.037774836,7.037774836
HMR_6674,-2.089769309,2.089769309
HMR_6675,-2.089769309,2.089769309
HMR_6676,-2.089769309,2.089769309
HMR_8709,-10.55303982,10.55303982
HMR_4548,-3.032876656,3.032876656
HMR_4549,-39.8427515,39.8427515
HMR_4561,-8.983709544,8.983709544
HMR_2130,-7.021656711,7.021656711
HMR_6492,-4.959779427,4.959779427
HMR_6995,-61.38215035,61.38215035
HMR_7019,-6.214481771,6.214481771
HMR_7048,-6.243050923,6.243050923
HMR_6535,-12.10205932,12.10205932
HMR_6536,-12.10205932,12.10205932
HMR_5406,-27.07248593,27.07248593
HMR_8751,-2.292781749,2.292781749
HMR_9466,-15.5903104,15.5903104
HMR_9467,-15.5903104,15.5903104
HMR_9505,-8.029108294,8.029108294
HMR_9512,-10.83018004,10.83018004
HMR_9518,-8.615604626,8.615604626
HMR_9519,-13.85551426,13.85551426
HMR_9527,-1.570462931,1.570462931
HMR_9538,-12.63586356,12.63586356
HMR_9546,-8.090906345,8.090906345
HMR_9581,-1.513389678,1.513389678
HMR_9583,-0.437440824,0.437440824
HMR_0155,-19.97662174,19.97662174
HMR_0164,-19.97662174,19.97662174
HMR_0167,-19.97662174,19.97662174
HMR_0170,-19.97662174,19.97662174
HMR_0173,-19.97662174,19.97662174
HMR_0176,-19.97662174,19.97662174
HMR_0179,-19.97662174,19.97662174
HMR_0183,-19.97662174,19.97662174
HMR_0444,-2.217509921,2.217509921
HMR_1898,-0.413143441,0.413143441
HMR_1899,-0.413143441,0.413143441
HMR_1900,-0.413143441,0.413143441
HMR_1901,-0.413143441,0.413143441
HMR_1902,-0.413143441,0.413143441
HMR_1903,-0.413143441,0.413143441
HMR_1904,-0.413143441,0.413143441
HMR_1905,-0.413143441,0.413143441
HMR_1906,-0.413143441,0.413143441
HMR_1907,-0.413143441,0.413143441
HMR_1908,-0.413143441,0.413143441
HMR_1909,-0.413143441,0.413143441
HMR_3916,-0.719840555,0.719840555
HMR_4321,-6.163680861,6.163680861
HMR_4858,-14.10721404,14.10721404
HMR_4885,-3.752584635,3.752584635
HMR_4949,-1.029417547,1.029417547
HMR_4954,-12.30572663,12.30572663
HMR_4973,-10.28918156,10.28918156
HMR_4999,-1.663949354,1.663949354
HMR_5003,-7.567073081,7.567073081
HMR_5008,-7.567073081,7.567073081
HMR_5029,-21.89813023,21.89813023
HMR_5032,-8.637462409,8.637462409
HMR_5034,-7.567073081,7.567073081
HMR_5035,-7.567073081,7.567073081
HMR_5037,-7.567073081,7.567073081
HMR_5042,-7.567073081,7.567073081
HMR_5458,-13.27256282,13.27256282
HMR_5460,-13.27256282,13.27256282
HMR_5470,-13.27256282,13.27256282
HMR_5473,-13.27256282,13.27256282
HMR_5487,-13.27256282,13.27256282
HMR_5497,-13.27256282,13.27256282
HMR_5527,-8.128793448,8.128793448
HMR_5528,-8.128793448,8.128793448
HMR_5529,-8.128793448,8.128793448
HMR_5530,-8.128793448,8.128793448
HMR_5531,-8.128793448,8.128793448
HMR_5532,-8.128793448,8.128793448
HMR_5533,-8.128793448,8.128793448
HMR_5534,-8.128793448,8.128793448
HMR_5535,-8.128793448,8.128793448
HMR_5536,-8.128793448,8.128793448
HMR_5537,-8.128793448,8.128793448
HMR_5538,-8.128793448,8.128793448
HMR_5539,-8.128793448,8.128793448
HMR_5540,-8.128793448,8.128793448
HMR_5541,-8.128793448,8.128793448
HMR_5547,-7.051045762,7.051045762
HMR_5578,-17.01202597,17.01202597
HMR_5579,-9.229551874,9.229551874
HMR_5580,-9.229551874,9.229551874
HMR_5581,-9.229551874,9.229551874
HMR_5582,-9.229551874,9.229551874
HMR_5583,-9.229551874,9.229551874
HMR_5584,-9.229551874,9.229551874
HMR_5585,-9.229551874,9.229551874
HMR_5586,-9.229551874,9.229551874
HMR_6000,-25.94675801,25.94675801
HMR_6001,-25.94675801,25.94675801
HMR_6002,-25.94675801,25.94675801
HMR_6003,-25.94675801,25.94675801
HMR_6004,-25.94675801,25.94675801
HMR_6005,-25.94675801,25.94675801
HMR_6006,-25.94675801,25.94675801
HMR_6007,-25.94675801,25.94675801
HMR_6008,-25.94675801,25.94675801
HMR_6009,-25.94675801,25.94675801
HMR_6010,-25.94675801,25.94675801
HMR_6011,-25.94675801,25.94675801
HMR_6012,-25.94675801,25.94675801
HMR_6013,-25.94675801,25.94675801
HMR_6014,-25.94675801,25.94675801
HMR_6015,-25.94675801,25.94675801
HMR_6016,-25.94675801,25.94675801
HMR_6017,-25.94675801,25.94675801
HMR_6018,-25.94675801,25.94675801
HMR_6019,-25.94675801,25.94675801
HMR_6020,-25.94675801,25.94675801
HMR_6021,-25.94675801,25.94675801
HMR_6022,-25.94675801,25.94675801
HMR_6023,-25.94675801,25.94675801
HMR_6024,-25.94675801,25.94675801
HMR_6025,-25.94675801,25.94675801
HMR_6026,-25.94675801,25.94675801
HMR_6027,-25.94675801,25.94675801
HMR_6028,-25.94675801,25.94675801
HMR_6029,-25.94675801,25.94675801
HMR_6030,-25.94675801,25.94675801
HMR_6031,-25.94675801,25.94675801
HMR_6032,-25.94675801,25.94675801
HMR_6033,-25.94675801,25.94675801
HMR_6034,-25.94675801,25.94675801
HMR_6035,-25.94675801,25.94675801
HMR_6036,-25.94675801,25.94675801
HMR_6037,-25.94675801,25.94675801
HMR_6038,-25.94675801,25.94675801
HMR_6039,-25.94675801,25.94675801
HMR_6040,-25.94675801,25.94675801
HMR_6041,-25.94675801,25.94675801
HMR_6042,-25.94675801,25.94675801
HMR_6043,-25.94675801,25.94675801
HMR_6044,-25.94675801,25.94675801
HMR_6045,-25.94675801,25.94675801
HMR_6046,-25.94675801,25.94675801
HMR_6047,-25.94675801,25.94675801
HMR_6048,-25.94675801,25.94675801
HMR_6049,-25.94675801,25.94675801
HMR_6050,-25.94675801,25.94675801
HMR_6051,-25.94675801,25.94675801
HMR_6052,-25.94675801,25.94675801
HMR_6053,-25.94675801,25.94675801
HMR_6054,-25.94675801,25.94675801
HMR_6055,-12.69354035,12.69354035
HMR_6241,-2.734338682,2.734338682
HMR_6243,-2.734338682,2.734338682
HMR_6245,-1.663949354,1.663949354
HMR_6257,-7.216381138,7.216381138
HMR_6366,-7.567073081,7.567073081
HMR_6367,-7.567073081,7.567073081
HMR_6368,-7.567073081,7.567073081
HMR_6512,-47.35036299,47.35036299
HMR_6732,-2.734338682,2.734338682
HMR_8676,constrainedbounds-3.0703034506306865,3.070303451
HMR_8676,re-openedbounds-1000,1000
HMR_8676,-1000,1000
HMR_8846,-10.77460839,10.77460839
HMR_8861,-0.18142064,0.18142064
HMR_9192,-1.507830152,1.507830152
HMR_9618,-0.437440824,0.437440824
HMR_4312,-46.90193199,46.90193199
HMR_0158,-71.49928568,71.49928568
HMR_3863,-5.58663866,5.58663866
HMR_4843,-3.957923511,3.957923511
HMR_4914,-6.22627731,6.22627731
HMR_5022,-0.748375356,0.748375356
HMR_5292,-3.548563872,3.548563872
HMR_6328,-21.61485558,21.61485558
HMR_8475,-7.567073081,7.567073081
HMR_4908,-42.93920512,42.93920512
HMR_4930,-25.94675801,25.94675801
HMR_8476,-7.567073081,7.567073081
HMR_4314,-46.90193199,46.90193199
HMR_1917,-15.05077177,15.05077177
HMR_0918,-10.8777232,10.8777232
HMR_1916,-15.05077177,15.05077177
HMR_6578,-46.90193199,46.90193199
HMR_7434,-4.498889087,4.498889087
HMR_7694,-5.421593605,5.421593605
HMR_7695,-5.421593605,5.421593605
HMR_7743,-15.56441812,15.56441812
HMR_8496,-3.548563872,3.548563872
HMR_8857,-10.8777232,10.8777232
HMR_4313,-46.90193199,46.90193199
HMR_0664,-5.346928531,5.346928531
HMR_0730,-24.98375277,24.98375277
HMR_1392,-1.889473543,1.889473543
HMR_4856,-11.50709547,11.50709547
HMR_5342,-2.086783766,2.086783766
HMR_7649,-7.273380768,7.273380768
ARGtm,-2.874324841,2.874324841
C161CPT12,-9.506564127,9.506564127
C181CPT1,-9.506564127,9.506564127
CITRtm,-2.874324841,2.874324841
CSNAT2x,-6.857844181,6.857844181
DAGKn_hs,-5.306521091,5.306521091
ELAIDCPT1,-9.506564127,9.506564127
IPDDIx,-6.551516018,6.551516018
LNLNCACPT1,-9.506564127,9.506564127
NAHCO3_HCLt,-0.608903843,0.608903843
NAt,-5.162695607,5.162695607
NAt5,-4.103277064,4.103277064
NCNt,-1.970411945,1.970411945
NH4t3r,-0.097610797,0.097610797
PHETA1m,-6.05853297,6.05853297
r0309,-9.142311318,9.142311318
r0494,-1.386973137,1.386973137
r0497,-1.386973137,1.386973137
r0633,-9.142311318,9.142311318
r0638,-9.142311318,9.142311318
r0652,-9.142311318,9.142311318
r0735,-9.142311318,9.142311318
r0752,-7.201287937,7.201287937
r0754,-7.201287937,7.201287937
r0756,-7.201287937,7.201287937
r0791,-9.142311318,9.142311318
RE0344M,-7.796948107,7.796948107
RE0344X,-5.335799218,5.335799218
RE0577M,-7.796948107,7.796948107
RE0577X,-5.335799218,5.335799218
RE0578M,-7.796948107,7.796948107
RE0578X,-5.335799218,5.335799218
RE0579M,-7.796948107,7.796948107
RE0579X,-5.335799218,5.335799218
RE0702L,-7.956761792,7.956761792
RE0702M,-12.43889613,12.43889613
RE1233M,-4.286844193,4.286844193
RE1514M,-19.52950041,19.52950041
RE1514X,-19.89687147,19.89687147
RE1516X,-6.121728281,6.121728281
RE1517X,-6.121728281,6.121728281
RE1518X,-6.121728281,6.121728281
RE1796M,-0.163498732,0.163498732
RE1835M,-7.796948107,7.796948107
RE2270E,-0.085288675,0.085288675
RE2273E,-0.085288675,0.085288675
RE2443M,-17.80893632,17.80893632
RE2445E,-0.468531186,0.468531186
RE2513L,-7.956761792,7.956761792
RE2514L,-7.956761792,7.956761792
RE2910M,-31.14161821,31.14161821
RE2910X,-8.326141818,8.326141818
RE2913X,-6.121728281,6.121728281
RE2914X,-6.121728281,6.121728281
RE2915M,-9.888385962,9.888385962
RE2915X,-6.121728281,6.121728281
RE2921M,-20.84431394,20.84431394
RE2999M,-13.38090175,13.38090175
RE3003M,-13.38090175,13.38090175
RE3004M,-20.84431394,20.84431394
RE3005M,-18.62897366,18.62897366
RE3006M,-16.56749303,16.56749303
RE3074X,-19.89687147,19.89687147
RE3111M,-0.163498732,0.163498732
RE3248M,-20.84431394,20.84431394
RE3250M,-18.62897366,18.62897366
RE3250X,-8.326141818,8.326141818
RE3335M,-19.52950041,19.52950041
RE3335R,-19.89687147,19.89687147
RE3335X,-19.89687147,19.89687147
RE3339C,-1.347359512,1.347359512
RE3343C,-1.347359512,1.347359512
RE3346C,-5.841932876,5.841932876
RE3346R,-4.893672852,4.893672852
RE3444C,-1.347359512,1.347359512
RE3446M,-19.52950041,19.52950041
RE3446R,-19.89687147,19.89687147
RE3446X,-19.89687147,19.89687147
RE3470C,-10.06678413,10.06678413
RE3520M,-17.35769411,17.35769411
RE3521M,-17.80893632,17.80893632
RE3532M,-17.80893632,17.80893632
RE3532R,-20.77340754,20.77340754
RE3533M,-17.80893632,17.80893632
RE3533R,-20.77340754,20.77340754
RE3534M,-17.80893632,17.80893632
RE3534R,-20.77340754,20.77340754
RE3554M,-17.80893632,17.80893632
RE3554R,-20.77340754,20.77340754
RE3557M,-17.80893632,17.80893632
RE3557R,-20.77340754,20.77340754
RE3560C,-1.347359512,1.347359512
PIt8,-11.41769226,11.41769226
C100CPT1,-9.506564127,9.506564127
C101CPT1,-9.506564127,9.506564127
C102CPT1,-9.506564127,9.506564127
C10DCc,-9.506564127,9.506564127
C10OHc,-9.506564127,9.506564127
C120CPT1,-9.506564127,9.506564127
C121CPT1,-9.506564127,9.506564127
C12OHc,-9.506564127,9.506564127
C140CPT1,-9.506564127,9.506564127
